Precision,Recall,Threshold
0.7890259740259741,0.9932697547683924,2.7506196348118444e-07
0.7890430528799325,0.9932697547683924,2.751096807820131e-07
0.7890384865145678,0.9932425068119891,2.7574225145991583e-07
0.789033919951512,0.9932152588555858,2.762940398242106e-07
0.7890293531907524,0.9931880108991825,2.7649764229395616e-07
0.7890464335967096,0.9931880108991825,2.771008262420444e-07
0.7890418669091224,0.9931607629427793,2.7732093973605354e-07
0.7890589483255038,0.9931607629427793,2.775810696869838e-07
0.7890760304814687,0.9931607629427793,2.776459214025732e-07
0.7890931133770648,0.9931607629427793,2.779020457777957e-07
0.7890885473046114,0.993133514986376,2.77989144376807e-07
0.7891056312108944,0.993133514986376,2.7839112904619317e-07
0.7891227158569325,0.993133514986376,2.784272774839139e-07
0.7891181501288241,0.9931062670299727,2.787657702398281e-07
0.7891135842030053,0.9930790190735694,2.79610321585084e-07
0.7891306701309949,0.9930790190735694,2.801088058959246e-07
0.789126104278538,0.9930517711171662,2.806051027336091e-07
0.7891431912175476,0.9930517711171662,2.8214375147525585e-07
0.7891386254384826,0.993024523160763,2.822232292778189e-07
0.789155713388623,0.993024523160763,2.822792312902624e-07
0.789172802078822,0.993024523160763,2.826987788130985e-07
0.7891682366443622,0.9929972752043597,2.832146642174508e-07
0.789185326345879,0.9929972752043597,2.836489038858027e-07
0.7891807609849059,0.9929700272479564,2.848866134138026e-07
0.7891761954261954,0.9929427792915532,2.855689115768575e-07
0.7891716296697348,0.9929155313351499,2.857730080999081e-07
0.789188720925196,0.9929155313351499,2.8594848450038863e-07
0.7891841552422412,0.9928882833787466,2.866128780879109e-07
0.789201247509313,0.9928882833787466,2.874198117380524e-07
0.7892183405167746,0.9928882833787466,2.899226181463031e-07
0.789235434264674,0.9928882833787466,2.9125542978257805e-07
0.7892525287530594,0.9928882833787466,2.914977177802163e-07
0.7892696239819789,0.9928882833787466,2.915538523544052e-07
0.7892867199514805,0.9928882833787466,2.921094854407296e-07
0.7892821556989993,0.9928610354223433,2.94386381226875e-07
0.7892992526806022,0.9928610354223433,2.953341353280965e-07
0.7893163504029114,0.9928610354223433,2.96232770359844e-07
0.7893334488659749,0.9928610354223433,2.9657613101457333e-07
0.789350548069841,0.9928610354223433,2.96643396691981e-07
0.7893459847057039,0.9928337874659401,2.976986704103057e-07
0.7893414211438475,0.9928065395095368,2.9796384800382714e-07
0.7893585216317511,0.9928065395095368,2.9922124805052115e-07
0.7893756228606092,0.9928065395095368,2.9980270239488774e-07
0.78939272483047,0.9928065395095368,3.014092413744875e-07
0.7894098275413814,0.9928065395095368,3.032949839666801e-07
0.7894269309933918,0.9928065395095368,3.0333004971605076e-07
0.7894440351865494,0.9928065395095368,3.0355611557494446e-07
0.789439473057006,0.9927792915531335,3.039224358828521e-07
0.7894565782631305,0.9927792915531335,3.0574741138930865e-07
0.7894520162076661,0.9927520435967302,3.0619168738849595e-07
0.789469122426869,0.9927520435967302,3.0753141698308164e-07
0.789486229387419,0.9927520435967302,3.0987292663828266e-07
0.7895033370893646,0.9927520435967302,3.0988074438957795e-07
0.789520445532754,0.9927520435967302,3.11037299071412e-07
0.7895375547176353,0.9927520435967302,3.1236919649473853e-07
0.7895546646440568,0.9927520435967302,3.1344622075018557e-07
0.7895501040221914,0.992724795640327,3.1346817364790323e-07
0.7895672149621827,0.992724795640327,3.1523238242590093e-07
0.7895843266438386,0.992724795640327,3.155013907446627e-07
0.789601439067207,0.992724795640327,3.1723344511917107e-07
0.7896185522323363,0.992724795640327,3.173592717704039e-07
0.7896356661392748,0.992724795640327,3.184964249767553e-07
0.7896527807880706,0.992724795640327,3.201949002006649e-07
0.7896698961787719,0.992724795640327,3.208464019156584e-07
0.7896870123114271,0.992724795640327,3.214378831598435e-07
0.7897041291860843,0.992724795640327,3.22193360882416e-07
0.7897212468027919,0.992724795640327,3.2402400847764637e-07
0.789738365161598,0.992724795640327,3.246996442414104e-07
0.7897554842625509,0.992724795640327,3.251971535987091e-07
0.7897726041056989,0.992724795640327,3.2566767130776905e-07
0.7897680468241925,0.9926975476839237,3.2567293176993063e-07
0.7897634893450974,0.9926702997275204,3.257403315662815e-07
0.7897806104751994,0.9926702997275204,3.259774952318969e-07
0.7897977323476488,0.9926702997275204,3.2886748770456767e-07
0.789814854962494,0.9926702997275204,3.3160117523231107e-07
0.789810298102981,0.9926430517711171,3.3246855997280683e-07
0.7898057410458763,0.9926158038147139,3.3332857738092666e-07
0.7898011837911671,0.9925885558583106,3.3505453435723044e-07
0.7898183079658297,0.9925885558583106,3.3508759038176247e-07
0.7898354328830685,0.9925885558583106,3.352867591968268e-07
0.7898525585429315,0.9925885558583106,3.387034839601732e-07
0.7898696849454672,0.9925885558583106,3.389346809562915e-07
0.7898868120907238,0.9925885558583106,3.3899497321282977e-07
0.7899039399787497,0.9925885558583106,3.3916589271849285e-07
0.7899210686095932,0.9925885558583106,3.404094172919925e-07
0.7899381979833026,0.9925885558583106,3.406738631596716e-07
0.7899553280999263,0.9925885558583106,3.416657133278755e-07
0.7899507731008609,0.9925613079019073,3.4217044504084014e-07
0.7899679042331714,0.9925613079019073,3.4314525460915744e-07
0.7899850361085208,0.9925613079019073,3.463464451307728e-07
0.7900021687269573,0.9925613079019073,3.464128466166749e-07
0.7900193020885293,0.9925613079019073,3.478089575912631e-07
0.7900364361932853,0.9925613079019073,3.4847944217078704e-07
