FPR,TPR,Threshold
0.0197196261682243,0.46174386920980925,0.9541194299859941
0.019813084112149534,0.46174386920980925,0.9541145948299379
0.019813084112149534,0.46177111716621255,0.9541075359565522
0.019906542056074766,0.46177111716621255,0.9540711787427074
0.019906542056074766,0.46283378746594006,0.953572117605465
0.02,0.46283378746594006,0.953569200075533
0.02,0.4635149863760218,0.9533227922305799
0.020093457943925235,0.4635149863760218,0.9532879637192195
0.020093457943925235,0.4647683923705722,0.952618043680372
0.020186915887850466,0.4647683923705722,0.9525686160548267
0.020186915887850466,0.4667302452316076,0.9514856344722554
0.0202803738317757,0.4667302452316076,0.9514846308377508
0.0202803738317757,0.46735694822888285,0.9511205287521431
0.020373831775700936,0.46735694822888285,0.951091344995165
0.020373831775700936,0.46771117166212534,0.9509123460298341
0.020467289719626167,0.46771117166212534,0.9509099953099892
0.020467289719626167,0.46790190735694825,0.9507968088552725
0.020560747663551402,0.46790190735694825,0.9507805298891032
0.020560747663551402,0.4681743869209809,0.950646975055189
0.020654205607476637,0.4681743869209809,0.9506398148065713
0.020654205607476637,0.4687193460490463,0.9504126019710738
0.020747663551401868,0.4687193460490463,0.9503226358171039
0.020747663551401868,0.46986376021798365,0.9497145334766011
0.020841121495327103,0.46986376021798365,0.9497137437438561
0.020841121495327103,0.4699182561307902,0.9496785196073152
0.020934579439252338,0.4699182561307902,0.9496326372081398
0.020934579439252338,0.46997275204359673,0.9495901989406031
0.02102803738317757,0.46997275204359673,0.9495901836670682
0.02102803738317757,0.47106267029972754,0.9489222233083656
0.021121495327102804,0.47106267029972754,0.9488201463546496
0.021121495327102804,0.4721525885558583,0.9481732398517366
0.02121495327102804,0.4721525885558583,0.9481710309783801
0.02121495327102804,0.47220708446866483,0.9481534208296089
0.02130841121495327,0.47220708446866483,0.9481515530030543
0.02130841121495327,0.4722343324250681,0.9481511824585588
0.021401869158878505,0.4722343324250681,0.9481258198041571
0.021401869158878505,0.472425068119891,0.9480420342195809
0.02149532710280374,0.472425068119891,0.9479917545419327
0.02149532710280374,0.47346049046321526,0.9473417187632843
0.02158878504672897,0.47346049046321526,0.9473392830379188
0.02158878504672897,0.47359673024523163,0.9472785500839148
0.021682242990654205,0.47359673024523163,0.9472443035883049
0.021682242990654205,0.47509536784741146,0.9462926201211826
0.02177570093457944,0.47509536784741146,0.9462866975116909
0.02177570093457944,0.47534059945504087,0.9461243053039045
0.02186915887850467,0.47534059945504087,0.9461167108475588
0.02186915887850467,0.4759400544959128,0.9458252973965724
0.021962616822429906,0.4759400544959128,0.9458207587137507
0.021962616822429906,0.47599455040871935,0.9457603516516814
0.02205607476635514,0.47599455040871935,0.9457008266746139
0.02205607476635514,0.47681198910081746,0.9452481992057596
0.022149532710280372,0.47681198910081746,0.9452205840232356
0.022149532710280372,0.4770027247956403,0.9450997332531142
0.022242990654205607,0.4770027247956403,0.9450689595558406
0.022242990654205607,0.47705722070844686,0.9450274404159349
0.022336448598130842,0.47705722070844686,0.9450273243643199
0.022336448598130842,0.47719346049046324,0.945009147036711
0.022523364485981308,0.47719346049046324,0.945002301855688
0.022523364485981308,0.4775204359673024,0.9447780968263876
0.022616822429906543,0.4775204359673024,0.9447703458766072
0.022616822429906543,0.47814713896457767,0.9445382424032308
0.02280373831775701,0.47814713896457767,0.9444712123426017
0.02280373831775701,0.4784741144414169,0.9442907891186156
0.022897196261682243,0.4784741144414169,0.944272018443953
0.022897196261682243,0.4791280653950954,0.9439429761050037
0.022990654205607478,0.4791280653950954,0.9439397995323429
0.022990654205607478,0.4793460490463215,0.9438014407167103
0.02308411214953271,0.4793460490463215,0.9437971848683606
0.02308411214953271,0.4794550408719346,0.9437415368286965
0.023177570093457944,0.4794550408719346,0.9437261297289492
0.023177570093457944,0.47959128065395096,0.9436243456404422
0.02327102803738318,0.47959128065395096,0.9435975557722035
0.02327102803738318,0.48130790190735695,0.9426552884414563
0.02336448598130841,0.48130790190735695,0.9426292930437722
0.02336448598130841,0.4817438692098093,0.9423792224193005
0.023457943925233645,0.4817438692098093,0.9423668069035779
0.023457943925233645,0.48318801089918256,0.9414051200057355
0.02355140186915888,0.48318801089918256,0.9413824431710178
0.02355140186915888,0.4837602179836512,0.9410526153906102
0.02364485981308411,0.4837602179836512,0.9410053797980226
0.02364485981308411,0.48427792915531337,0.9406281759914273
0.023738317757009346,0.48427792915531337,0.9406230098150375
0.023738317757009346,0.4846866485013624,0.9404145525569061
0.02383177570093458,0.4846866485013624,0.9404076199454904
